price_billion,area_m2,bedrooms_num,district,direction,furniture_std,legal_std,floors_num,frontage_m,road_width_m,title,description,image_urls
27.0,90.0,6.0,Long Biên,Tây - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,5.3,6.0,"Bán nhà riêng Long Biên, 90m2 - 5,5 tầng, thang máy, nhà dân xây, full nội thất An Cường, đường 6m","Định cư Mỹ cần bán.
Bán căn nhà đang sinh sống, full đồ, 5,5 tầng thang máy, 90m² (từ tầng 2 95m²). Đầy đủ giấy phép xây dựng, bản vẽ.
Nhà gồm 5 tầm + 1 tum, 6 phòng ngủ, 7 nhà vệ sinh.
- Tầng 1, 2 thông sàn phù hợp công ty.
- Tầng 3, 4, 5 mỗi tầng 2 phòng, mỗi phòng đều nhà vệ sinh riêng.
Đường 6m, vỉa hè 2,5m.
Khu vực xung quanh quy hoạch rất đẹp, đường thông, chạy thẳng ra Cổ Linh,
Him Lam đang xây chung cư cuối dãy.
Gần chợ Đồng Đinh.
Liên hệ:
0975 657 ***
Đạt (chủ nhà).","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/22/20260322124039-08dd_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/22/20260322124222-b23b_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/22/20260322124226-3be6_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/22/20260322124224-afa7_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/22/20260322124225-9542_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/22/20260322124041-1152_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/22/20260322124040-adcd_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/22/20260322124039-08dd_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/22/20260322124222-b23b_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/22/20260322124226-3be6_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/22/20260322124224-afa7_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/22/20260322124225-9542_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/22/20260322124041-1152_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/22/20260322124040-adcd_wm.jpg"", ""https://file4.batdongsan.com.vn/crop/320x320/2016/11/28/0I4XNtd4/20161128111248-c6de.jpg""]"
17.5,54.0,4.0,Thanh Xuân,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,4.0,4.0,"Chính chủ cần bán gấp phân lô quân đội, gara ôtô - Triều Khúc, Thanh Xuân - 54m2 - 17,5 tỷ (TL)","Gia đình tôi cần chuyển nhượng lại phân lô ôtô quân đội với thông số như sau:
- Diện tích 54m², mặt tiền 4m.
- Thiết kế 4 tầng, 4 phòng ngủ, 3 vệ sinh:
Tầng 1: Gara ô tô, phòng bếp, vệ sinh rộng.
Tầng 2,3: Mỗi tầng 2 phòng ngủ, wc ở giữa.
Tầng 4: Phòng thờ, sân phơi.
Nhà xây để ở nên rất chắc chắn, có thể lên tầng (móng chắc chắn có thể lên 7 tầng) thiết kế hợp lý thoáng trước, sau. Nhà phù hợp để ở, kinh doanh, văn phòng...
Anh chị xem nhà liên hệ tôi qua số điện thoại:","[""https://file4.batdongsan.com.vn/resize/1275x717/2025/10/30/20251030110229-f5c1_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2025/10/30/20251030110542-48da_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2025/10/30/20251030110028-bc90_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2025/10/30/20251030110535-4ed2_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2025/10/30/20251030110229-f5c1_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2025/10/30/20251030110542-48da_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2025/10/30/20251030110028-bc90_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2025/10/30/20251030110535-4ed2_wm.jpg""]"
14.68,40.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,5.5,3.3,"Bán nhà Thái Thịnh Thịnh Quang 40m2, 7 tầng thang máy, nội thất Châu Âu, giá 14.678 tỷ","Ô tô 30m - nhà mới coong - thang máy - nội thất xịn sò như khách sạn - trước nhà rộng thoáng - chốt luôn.
Khu vực dân trí cao toàn tướng tá quân đội, Giao thông cực thuận tiện, giáp các phố lớn Thái Thịnh, Thái Hà, Hoàng Cầu, sát chợ, trường học, TTTM Vincom, Bệnh viện Y Hà Nội.
Tặng full nội thất cao cấp, cửa phòng gỗ Lim Nam Phi, tivi 75inch (samsung), điều hòa Toshiba, Nagakawa, Tủ bếp Acrylic An Cường, Bếp từ, hút mùi Dusler (nhập khẩu Germany), máy rửa bát Hafele (Germany), sofa, bàn ăn nhập khẩu, tủ lạnh side by side Toshiba, sơn Dulux...
Thiết kế cực đẹp, ép cọc bê tông chắc chắn:
+ Tầng 1: Khách + WC.
+ Tầng 2: Phòng ngủ rộng + WC.
+ Tầng 3: Phòng ngủ rộng + WC.
+ Tầng 4: 2 ngủ + WC.
+ Tầng 5: Bếp + WC.
+ Tầng 6: Phòng thờ + Sân Phơi.
+ Tầng 7: Sân thượng.
Phòng nào cũng thoáng sáng tràn đầy sinh khí.
Sổ đỏ nở hậu, GPXD đầy đủ, sẵn sàng giao dịch.
Liên hệ trực tiếp chủ nhà.
0886 789 ***
.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/15/20260415220840-9924_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/15/20260415220841-37d0_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/15/20260415220842-d60b_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/15/20260415220842-1a84_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/15/20260415220843-a53d_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/15/20260415220843-cc9a_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/15/20260415220844-01fe_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/15/20260415220845-bdfc_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/15/20260415220840-9924_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/15/20260415220841-37d0_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/15/20260415220842-d60b_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/15/20260415220842-1a84_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/15/20260415220843-a53d_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/15/20260415220843-cc9a_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/15/20260415220844-01fe_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/15/20260415220845-bdfc_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/12/20260412132620-82c3.jpg""]"
6.69,38.0,4.0,Long Biên,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,4.0,"Cần bán gấp - Rẻ hơn thị trường 300 triệu nhà 38m2 5 tầng Thạch Bàn - Long Biên chỉ 6,69 tỷ","Vị trí vàng: Ngõ 68 Nguyễn Văn Linh, Long Biên.
Nhà cách mặt phố đúng 20m (cực nông, đi lại thuận tiện).
Sát cạnh công viên 30ha đang xây dựng & TTTM Aeon Mall Long Biên.
Thông số cực đẹp:
Diện tích: 38m² x 5 tầng.
Thiết kế hiện đại, ban công ngập tràn nắng gió.
Tầng 1: Phòng khách, bếp, vệ sinh & sân để xe riêng biệt (rất sạch sẽ).
Tầng 2, 3, 4: Mỗi tầng 1 phòng ngủ khép kín rộng rãi + ban công thoáng.
Tầng 5: Phòng thờ/phòng nhỏ + sân vườn chill.
Tặng lại toàn bộ nội thất cao cấp:
Gia đình để lại hết: Điều hòa âm trần, sofa, TV, tủ lạnh, hệ thống tủ quần áo kịch trần, giường tủ... Khách chỉ việc xách vali về ở ngay!
Giá chỉ: 6,69 tỷ (Có thương lượng nhẹ cho khách thiện chí).
Liên hệ xem nhà chính chủ: Ms. Ngọc Anh -
0928 989 ***
.
(Cam kết thông tin thật - Ảnh thật 100%).","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/20/20260420221842-7179_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/20/20260420221843-6139_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/20/20260420221844-f9b4_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/20/20260420221845-3a0a_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/20/20260420221845-e389_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/20/20260420221846-4296_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/20/20260420221842-7179_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/20/20260420221843-6139_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/20/20260420221844-f9b4_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/20/20260420221845-3a0a_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/20/20260420221845-e389_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/20/20260420221846-4296_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2024/12/24/20241224112728-e8cc.jpg""]"
9.5,65.0,6.0,Long Biên,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,5.0,5.0,5.0,9 tỷ nhỉnh có ngay nhà 65m2 x 5 tầng 5 phòng ngủ mới tinh ngõ oto - Đức Giang - rẻ nhất Long Biên,"9.x tỷ nhà 65m² 5 tầng 6 ngủ ô tô đỗ cổng rẻ nhất Long Biên.
Gần chung cư Bình Minh Garden tiện ích bạt ngàn.
Nhà mới tinh, đang hoàn thiện thiết kế hiện đại:
* DT: 65m² x 5 tầng.
* 6 phòng ngủ rộng thoáng.
* Ngõ ô tô đỗ cửa, vài bước ra đường ô tô tránh kinh doanh.
Công năng:
* T1: Khách + bếp + để xe.
* T2 - 3 - 4: Mỗi tầng 2 phòng ngủ + VS.
* T5: Phòng thờ + sân phơi.
Sổ đỏ chính chủ nở hậu pháp lý chuẩn.
Giá chỉ: 9.x tỷ (rẻ nhất khu vực).
LH: Mr Vinh
0867 910 ***
.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/19/20260419100931-b36f_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/19/20260419100932-e474_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/19/20260419100933-2ac9_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/19/20260419100936-4372_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/19/20260419100937-f35c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/19/20260419100931-b36f_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/19/20260419100932-e474_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/19/20260419100933-2ac9_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/19/20260419100936-4372_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/19/20260419100937-f35c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/19/20260419100402-1d31.jpg""]"
9.5,65.0,6.0,Long Biên,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,5.0,9.x tỷ nhà 65m2 5 tầng 6 ngủ ô tô đỗ cổng rẻ nhất Long Biên,"9.x tỷ nhà 65m² 5 tầng 6 ngủ ô tô đỗ cổng rẻ nhất Long Biên.
Gần phố Nam Đuống cách mặt phố chỉ ~200m.
Gần chung cư An Quý tiện ích bạt ngàn.
Nhà mới tinh, đang hoàn thiện thiết kế hiện đại:
* DT: 65m² x 5 tầng.
* 6 phòng ngủ rộng thoáng.
* Ngõ ô tô đỗ cửa, vài bước ra đường ô tô tránh kinh doanh.
Công năng:
* T1: Khách + bếp + để xe.
* T2 - 3 - 4: Mỗi tầng 2 phòng ngủ + VS.
* T5: Phòng thờ + sân phơi.
Sổ đỏ chính chủ nở hậu pháp lý chuẩn.
Giá chỉ: 9.x tỷ (rẻ nhất khu vực).
LH: Ms Thu
0977 318 ***
.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/19/20260419093046-ecc7_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/19/20260419093047-1d31_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/19/20260419093048-32dc_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/19/20260419093049-f79b_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/19/20260419093050-b007_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/19/20260419093046-ecc7_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/19/20260419093047-1d31_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/19/20260419093048-32dc_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/19/20260419093049-f79b_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/19/20260419093050-b007_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2024/08/29/20240829084013-7ea3.jpg""]"
12.95,40.0,3.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.1,4.0,"Bán nhà đẹp Ba Đình, DT 40m2, 6 tầng thang máy, ngõ thông, sát phố, dọn ở ngay, chỉ 12.x tỷ","Bán nhà riêng Sơn Tây, quận Ba Đình, nhà mới, thiết kế hiện đại, vào ở ngay.
* Diện tích: 40m².
* Mặt tiền: 4.1m.
* Kết cấu: 6 tầng, có thang máy.
* Thiết kế:
* Tầng 1: Phòng khách + WC.
* Tầng 2,3,4: Mỗi tầng 1 phòng ngủ khép kín.
* Tầng 5: Bếp + phòng ăn.
* Tầng 6: Phòng thờ + sân phơi.
* Nhà xây mới, nội thất đầy đủ.
* Ngõ thông, đi lại thuận tiện.
* Khu dân trí cao, an ninh tốt.
* Pháp lý: Sổ đỏ chính chủ
Liên hệ em Thiên Tùng
0325 433 ***
.
Hỗ trợ xem nhà, làm việc chính chủ, quy trình rõ ràng.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093311-2ced_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093312-722c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093314-fc66_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093311-12cf_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093313-3f67_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093313-4c2a_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093316-4a60_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093315-0849_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093316-a9cb_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093317-93bd_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093317-716b_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093318-5225_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093319-65a6_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093320-a728_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093320-2ef6_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093321-c0ef_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093321-ccb0_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093322-f1b7_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093311-2ced_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093312-722c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093314-fc66_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093311-12cf_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093313-3f67_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093313-4c2a_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093316-4a60_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093315-0849_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093316-a9cb_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093317-93bd_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093317-716b_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093318-5225_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093319-65a6_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093320-a728_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093320-2ef6_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093321-c0ef_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093321-ccb0_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093322-f1b7_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/255x180/2026/04/18/20260418114453-56db.jpg""]"
23.5,60.0,6.0,Cầu Giấy,Đông - Bắc,Cơ bản,Sổ đỏ/Sổ hồng,4.0,5.0,6.0,"Nhà chính chủ 60m2, MT 5m, ngã tư Khuất Duy Tiến-TDH, gần ga Metro, BigC, Vincom,Vinhomes,công viên","Thực sự chính chủ, bán gấp, thương lượng mạnh, nhà DT 60m² tại ngã tư Khuất Duy Tiến - Trần Duy Hưng, gần ga Metro, Big C, TTTM Vincom, TT Hội nghị QG, Vinhomes, Công viên hồ điều hòa Nhân Chính,... Mặt tiền 5m, đất vuông vức, cách ngã tư Khuất Duy Tiến - Trần Duy Hưng 10m (nhà trong ngõ cách đường chính 10m) đỗ xe vỉa hè đường chính thoải mái, ngõ ôtô tránh rộng 6m thông tứ tung. Bên hông và sau nhà là khoảng trống rộng 80cm, nên có thể tạm coi là ""3 mặt thoáng"". Nhà xây 4 tầng, 1 tum. Tầng 1 thông suốt, tầng 2,3,4 chia 2 phòng, có ban công, sân thượng. Mỗi tầng 1 WC. Có cửa sổ tất cả các phòng.
Sổ đỏ chính chủ cất két.
Giá bán 23,5 tỷ, có thương lượng mạnh.
Liên hệ qua SDT, Zalo.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/02/28/20260228143606-9c24_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/02/28/20260228143628-d6e1_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/02/28/20260228143633-1b53_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/02/28/20260228143708-32db_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/02/28/20260228143708-300a_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/02/28/20260228143708-9e8a_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/02/28/20260228143708-7455_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/02/28/20260228143708-1a85_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/02/28/20260228143708-d347_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/02/28/20260228143708-5f26_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/02/28/20260228143708-fdcb_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/02/28/20260228143708-75c7_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/02/28/20260228143719-7265_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/02/28/20260228143606-9c24_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/02/28/20260228143628-d6e1_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/02/28/20260228143633-1b53_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/02/28/20260228143708-32db_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/02/28/20260228143708-300a_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/02/28/20260228143708-9e8a_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/02/28/20260228143708-7455_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/02/28/20260228143708-1a85_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/02/28/20260228143708-d347_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/02/28/20260228143708-5f26_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/02/28/20260228143708-fdcb_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/02/28/20260228143708-75c7_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/02/28/20260228143719-7265_wm.jpg""]"
17.9,60.0,5.0,Cầu Giấy,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,6.0,4.8,6.0,"Hàng F0. Dương Khuê, phân lô ô tô, đường 7m, 60m2, 17.9 tỷ, cạnh ĐH Thương Mại","Chủ cần tiền bán gấp căn nhà phân lô phố Dương Khuê, phường Từ Liêm, Hà Nội
- Phố Dương Khuê sầm nằm ngay cạnh ĐH Thương Mại, kết nối các tuyến phố Lê Đức Thọ, Hồ Tùng Mậu, ga tàu điện Lê Đức Thọ, Nguyễn Hoàng, Cầu Giấy, Xuân Thủy, vành đai 3, Sân vận động Mỹ Đình,...
- Căn nhà dân xây 4 tầng, 2 thoáng trước sau, đường 7m - 3 ô tô tránh nhau thoải mái. Đi lại thuận tiện kinh doanh gì cũng ra tiền, chỉ cần mở cửa là có khách.
- Mảnh đất to đẹp, vuông vắn, mặt tiền = hậu = 4.2m hiếm có khó tìm.
- Giá chào có bớt cho khách thiện chí và thanh toán sớm.
- Liên hệ xem nhà Thiên Thiên
0833 588 ***","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424153603-7564_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424153525-2ea8_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424153637-3756_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424153637-0eb3_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424153705-16ab_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424153603-7564_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424153525-2ea8_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424153637-3756_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424153637-0eb3_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424153705-16ab_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2025/12/16/20251216115803-80fb.jpg""]"
3.8,160.0,4.0,Khác,Không rõ,Đầy đủ,Không rõ,4.0,5.0,4.0,"Chính chủ cần tiền bán gấp căn nhà 3,5 tầng mới xây tại phố Chùa Thông - Sơn Tây","Ngôi nhà riêng này tọa lạc tại phố Chùa Thông, Phường Sơn Tây, Hà Nội (cũ: Thị xã Sơn Tây, Hà Nội), với diện tích 160m², 4PN, 3WC, 4 tầng. Nội thất sang trọng, không gian thoáng đãng.
Giá cực hot chỉ 3,8 tỷ VND. Nhà nằm trong khu vực an ninh, gần gũi với cộng đồng. Đừng bỏ lỡ cơ hội này!
Cách trường học tầm 1km, siêu thị Lan Chi Sơn Tây chỉ 1,5km, bệnh viện quân y 105 khoảng 2km.
Liên hệ để biết thêm thông tin chi tiết
0974 191 ***
Đỗ Ngọc Tuấn.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424124706-82b3_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424124711-d080_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424124725-393b_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424124752-24db_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424124706-82b3_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424124711-d080_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424124725-393b_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424124752-24db_wm.jpg""]"
